id	em[keV]	xm[cm]	ym[cm]	zm[cm]	xdm[cm]	ydm[cm]	zdm[cm]
9608	4.953145000e+03	-4.944200000e-01	7.692900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9609	4.664651000e+03	1.055700000e-01	-6.460300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9610	4.720466000e+03	-2.194827854e+05	5.342108472e+04	3.310000000e+06	-1.064300000e-01	2.590000000e-02	-9.939800000e-01
9611	2.706522000e+03	-6.997500000e-01	-6.945900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9612	2.428539000e+03	2.399837792e+04	-9.833097579e+04	3.310000000e+06	1.151700000e-01	-4.719200000e-01	-8.740900000e-01
9613	4.143830000e+03	-3.906400000e-01	-6.383700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9614	1.562649000e+03	7.146700000e-01	3.304400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9615	2.279695000e+03	1.810300000e-01	2.407700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9616	5.577395000e+03	9.103000000e-01	3.063700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9617	1.483923000e+03	3.608000000e-02	-9.346100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9618	3.782166000e+03	-1.171747612e+04	7.718660670e+03	3.310000000e+06	-4.479500000e-01	4.494500000e-01	-7.728700000e-01
9619	9.566080000e+03	4.905800000e-01	2.756900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9620	6.984481000e+03	6.458400000e-01	1.328900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9621	4.167904000e+03	-4.108300000e-01	-7.615900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9622	2.853307000e+03	-4.298500000e-01	7.832200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9623	1.313680000e+02	9.805313166e+05	4.020058981e+05	3.310000000e+06	-6.571800000e-01	-5.769800000e-01	-4.849700000e-01
9624	3.790861000e+03	3.460300000e-01	8.573800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9625	6.327376000e+03	-6.685000000e-02	-7.242600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9626	8.779171000e+03	-7.618800000e-01	1.049200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9627	1.745678000e+03	7.894000000e-02	-6.902000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9628	2.868495000e+03	8.293190111e+04	1.252387751e+05	3.310000000e+06	2.289800000e-01	3.457800000e-01	-9.099500000e-01
9629	7.711306000e+03	8.102200000e-01	4.095600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9630	3.635231000e+03	4.475000000e-02	-4.995100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9631	4.118550000e+03	4.896700000e-01	2.929400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9632	5.582963000e+03	-7.675100000e-01	1.775500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9633	1.407831000e+03	8.137900000e-01	-4.649100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9634	7.497094000e+03	6.024600000e-01	3.496000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9635	3.032273000e+03	1.696900000e-01	-5.190400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9636	2.476362000e+03	4.900200000e-01	5.573800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9637	9.648401000e+03	-8.110600000e-01	1.888300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9638	1.167055000e+03	5.422648192e+05	2.419697092e+05	3.310000000e+06	6.206800000e-01	2.769600000e-01	-7.335200000e-01
9640	6.238655000e+03	-9.058800000e-01	8.384000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9641	1.948046000e+03	-4.790300000e-01	-7.737900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9642	4.786968000e+03	-2.836000000e-01	-9.048200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9643	5.109990000e+02	1.667668416e+05	4.335250600e+04	3.310000000e+06	3.573000000e-02	-1.348300000e-01	-9.902200000e-01
9644	7.755542000e+03	-9.315900000e-01	-8.035000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9645	4.613668000e+03	-1.938600000e-01	2.070400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9646	4.822886000e+03	3.117600000e-01	7.795400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9647	2.487372000e+03	-6.802200000e-01	-6.645800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9648	5.431720000e+02	-2.566576276e+05	2.299383440e+05	3.310000000e+06	-7.283500000e-01	6.525300000e-01	-2.090800000e-01
9649	1.206559000e+03	-8.499000000e-02	5.551300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9650	3.507112000e+03	2.099800000e-01	2.882200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9651	3.544077000e+03	-3.556300000e-01	-3.837100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9652	3.938548000e+03	3.887500000e-01	5.860000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9653	1.560546000e+03	5.562200000e-01	1.945600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9654	9.162862000e+03	-1.410800000e-01	-1.335000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9655	8.555593000e+03	7.387100000e-01	-6.520000000e-03	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9656	5.539959000e+03	-9.002000000e-02	5.561800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9657	9.180602000e+03	4.602000000e-01	-4.393600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9658	3.170258000e+03	-8.779000000e-02	4.755000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9659	1.659364000e+03	8.751600000e-01	-1.092800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9660	3.134152000e+03	8.484700000e-01	-2.689400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9661	5.789898000e+03	-2.762100000e-01	1.882300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9662	4.584593000e+03	2.245400000e-01	2.627000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9663	9.885827000e+03	6.465300000e-01	1.346200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9664	6.984450000e+02	-5.780000000e-02	8.176000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9665	3.777337000e+03	5.462900000e-01	-3.683800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9666	8.688661000e+03	-5.431000000e-02	-4.061900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9667	6.622524000e+03	9.759500000e-01	-1.014300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9668	3.156039000e+03	-7.760000000e-03	-3.458300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9669	9.423340000e+02	-6.226600000e-01	-2.417000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9670	5.890977000e+03	-5.241100000e-01	-8.160100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9671	5.860329000e+03	-1.480400000e-01	4.130400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9672	6.102571000e+03	5.088300000e-01	7.951200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9673	3.266326000e+03	-7.175700000e-01	-6.140100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9674	5.703329000e+03	7.290200000e-01	1.947600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9675	6.177887000e+03	-3.600200000e-01	-7.810000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9676	9.893513000e+03	-4.380000000e-02	-3.098500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9677	2.044764000e+03	3.843300000e-01	5.951300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9678	4.402315000e+03	3.789200000e-01	-4.247000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9679	5.360981000e+03	7.866000000e-02	-9.349800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9680	8.917426000e+03	8.574800000e-01	-3.825000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9681	3.594251000e+03	-6.853100000e-01	-6.605000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9682	1.224254000e+03	1.291804060e+03	1.732400516e+05	3.310000000e+06	-4.215100000e-01	6.759000000e-01	-6.045500000e-01
9683	9.796172000e+03	2.542300000e-01	-2.004600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9684	9.257400000e+03	-4.343000000e-01	-7.698700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9685	9.827157000e+03	-4.860200000e-01	-8.292500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9686	8.468324000e+03	2.739800000e-01	-3.184600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9687	3.479057000e+03	1.717000000e-01	3.271700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9688	6.796200000e+01	2.151351296e+05	1.851706339e+05	3.310000000e+06	-9.767100000e-01	-1.958400000e-01	-8.772000000e-02
9689	8.806015000e+03	-2.411800000e-01	4.409800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9690	6.992668000e+03	-5.295700000e-01	1.323000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9691	9.981650000e+02	1.367200000e-01	-6.287600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9692	1.506005000e+03	-3.222413656e+04	4.508775801e+04	3.310000000e+06	-2.744700000e-01	3.840200000e-01	-8.815900000e-01
9693	3.755678000e+03	-4.246600000e-01	-5.518700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9694	4.325225000e+03	-1.226392883e+05	-9.065695482e+04	3.310000000e+06	-1.356300000e-01	-1.002600000e-01	-9.856700000e-01
9695	3.864303000e+03	5.015300000e-01	-7.548900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9696	5.802937000e+03	-3.692600000e-01	8.198400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9697	7.345706000e+03	-6.818740530e+03	1.138063870e+03	3.310000000e+06	-1.436700000e-01	2.399000000e-02	-9.893300000e-01
9698	4.981150000e+02	-1.354843465e+05	1.137671751e+04	3.310000000e+06	-7.612700000e-01	6.392000000e-02	-6.452700000e-01
9699	7.192173000e+03	-4.996000000e-02	-5.139600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9700	8.317020000e+02	5.941208766e+04	-2.930968143e+05	3.310000000e+06	1.629600000e-01	-8.039300000e-01	-5.719700000e-01
9701	6.743800000e+02	-2.817298795e+05	-3.713423870e+05	3.310000000e+06	-1.488100000e-01	-1.938900000e-01	-9.696700000e-01
9702	2.837290000e+03	6.743600000e-01	-5.878500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9703	2.872944000e+03	6.937100000e-01	5.700100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9705	2.706823000e+03	-4.707900000e-01	-4.591600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9706	1.376641000e+03	-7.625000000e-02	-8.842800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9707	3.370430000e+03	-2.151505744e+05	-2.360007027e+05	3.310000000e+06	-2.158600000e-01	-2.367800000e-01	-9.472800000e-01
9709	2.455392000e+03	-2.308900000e-01	-8.543000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9710	1.587990000e+03	7.990000000e-01	-2.482700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9711	8.979257000e+03	-7.490500000e-01	-1.060600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9712	9.405923000e+03	-5.818000000e-01	1.483800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9713	1.202510000e+02	-9.766299804e+04	-2.901198384e+05	3.310000000e+06	4.300000000e-04	-1.791100000e-01	-9.838300000e-01
9714	2.794053000e+03	3.291700000e-01	3.699300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9715	1.429425000e+03	8.654000000e-02	-9.353600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9716	5.619030000e+02	-2.666200000e-01	3.164500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9717	4.669718000e+03	5.616948453e+04	1.818655553e+05	3.310000000e+06	6.915000000e-02	2.238800000e-01	-9.721600000e-01
9718	6.086555000e+03	8.171600000e-01	-3.401900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9719	2.162075000e+03	2.592200000e-01	-4.949800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9720	2.872348000e+03	3.517300000e-01	-2.792200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9721	9.334978000e+03	-3.562100000e-01	7.357800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9722	5.068550000e+02	3.438478254e+05	-3.811398744e+04	3.310000000e+06	3.245000000e-01	1.081300000e-01	-9.396800000e-01
9723	4.725260000e+02	-2.824308918e+05	-3.250869324e+05	3.310000000e+06	-5.835100000e-01	-7.677700000e-01	-2.646700000e-01
9724	1.102741000e+03	-5.599600000e-01	-1.005200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9725	9.658275000e+03	4.918600000e-01	-9.460000000e-03	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9726	9.434215000e+03	6.870000000e-01	-7.180200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9727	6.961650000e+03	-5.807800000e-01	4.012600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9728	3.794852000e+03	5.441400000e-01	-1.522800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9729	6.533606000e+03	5.934100000e-01	3.054400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9730	7.645620000e+02	-7.506900000e-01	7.946000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9731	1.623609000e+03	-4.885400000e-01	-6.793400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9732	6.775279000e+03	9.035500000e-01	-3.994400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9733	6.640899000e+03	4.692800000e-01	-8.726600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9734	1.383831000e+03	1.411700000e-01	5.459000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9735	3.044739000e+03	-1.339200000e-01	-8.607400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9736	9.227286000e+03	5.752000000e-02	-4.107900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9737	1.003909000e+03	-1.488814114e+05	-2.183936850e+05	3.310000000e+06	-3.616100000e-01	-5.304500000e-01	-7.667200000e-01
9738	7.963902000e+03	6.140800000e-01	-8.646000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9739	4.027041000e+03	2.514900000e-01	-5.486500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9740	6.124761000e+03	-5.616600000e-01	-1.272100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9741	4.200545000e+03	-4.548100000e-01	-8.308100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9742	1.815790000e+02	7.317732769e+04	-5.546968006e+04	3.310000000e+06	1.270600000e-01	-1.558200000e-01	-9.795800000e-01
9743	6.761820000e+03	8.785900000e-01	4.212100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9744	6.709490000e+03	-3.449000000e-01	-8.378700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9745	6.378099000e+03	8.755500000e-01	4.188300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9746	5.577253000e+03	4.373000000e-02	8.161000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9747	9.822310000e+02	-1.916400000e-01	3.846200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9748	3.521696000e+03	-5.465600000e-01	-2.803500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9749	9.580973000e+03	-2.745000000e-01	-2.692700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9750	3.295623000e+03	2.611800000e-01	5.987500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9751	2.583200000e+02	5.274461373e+05	-2.712444754e+05	3.310000000e+06	7.090200000e-01	-3.646200000e-01	-6.036000000e-01
9752	5.169390000e+03	-4.510500000e-01	2.784500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9753	9.483479000e+03	4.393800000e-01	-4.365900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9755	5.343960000e+03	-4.172300000e-01	-4.816000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9756	4.029667000e+03	6.036791703e+04	-1.670959955e+05	3.310000000e+06	1.273300000e-01	-3.524600000e-01	-9.271300000e-01
9758	3.867450000e+02	-3.785100000e-01	-5.260700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9759	6.184441000e+03	-4.381100000e-01	-4.227400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9760	9.932620000e+02	1.849026140e+05	4.466646769e+04	3.310000000e+06	5.573100000e-01	1.346300000e-01	-8.193200000e-01
9762	5.814520000e+03	2.332400000e-01	9.234800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9763	9.474729000e+03	6.302400000e-01	4.242100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9764	1.333969000e+03	-3.580800000e-01	9.108000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9765	4.887280000e+02	2.490309691e+05	-7.587316150e+05	3.310000000e+06	6.285300000e-01	-7.042600000e-01	-3.301000000e-01
9766	1.598359000e+03	5.532809253e+04	1.044317847e+05	3.310000000e+06	6.438000000e-02	1.215100000e-01	-9.905000000e-01
9767	5.569614000e+03	8.785900000e-01	2.977100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9769	4.046220000e+02	-1.992130185e+04	-3.504857773e+05	3.310000000e+06	-4.629000000e-02	-8.144400000e-01	-5.784000000e-01
9770	8.324461000e+03	6.721900000e-01	-6.419300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9771	6.096320000e+03	-1.315800000e-01	-1.171100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9772	6.234111000e+03	-3.990700000e-01	-7.622500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9773	5.490936000e+03	4.967600000e-01	-3.227900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9774	4.122770000e+02	6.937525247e+06	5.378957526e+06	3.310000000e+06	5.372000000e-01	5.140200000e-01	-6.687200000e-01
9775	3.866432000e+03	-7.769300000e-01	1.813000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9776	9.353547000e+03	-1.892600000e-01	-4.479600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9777	1.618688000e+03	-3.249400000e-01	5.466000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9778	1.999085000e+03	5.882500000e-01	-3.057200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9779	9.748460000e+02	3.082800000e-01	7.123100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9780	2.986615000e+03	-2.230600000e-01	3.583700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9781	6.185707000e+03	-3.413100000e-01	4.648400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9782	5.436883000e+03	7.973700000e-01	-4.680000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9783	4.685420000e+02	5.009600000e-01	-5.379900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9784	3.999657000e+03	-4.277381454e+04	-1.317076169e+04	3.310000000e+06	-3.589700000e-01	-1.105300000e-01	-9.267800000e-01
9785	7.507446000e+03	7.775500000e-01	1.901000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9787	4.830874000e+03	9.717500000e-01	1.348100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9788	2.837270000e+03	5.704241470e+03	6.923545030e+03	3.310000000e+06	3.010800000e-01	1.516700000e-01	-9.414600000e-01
9789	8.660668000e+03	-4.881600000e-01	5.193600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9790	1.348800000e+02	-1.185671505e+06	-1.270426343e+06	3.310000000e+06	3.922700000e-01	8.040600000e-01	-4.467800000e-01
9791	3.166177000e+03	-2.420000000e-03	-6.221600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9792	5.068335000e+03	2.631100000e-01	6.921000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9794	9.495396000e+03	-5.479200000e-01	-7.632500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9795	2.614861000e+03	5.801700000e-01	-3.328200000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9796	1.213327000e+03	8.226600000e-01	-5.640000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9797	8.355855000e+03	-3.856000000e-02	6.086700000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9798	9.944354000e+03	-7.871900000e-01	-9.622000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9799	6.963039000e+03	-2.993400000e-01	-4.220500000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9800	3.898760000e+03	4.215003997e+04	-3.617033799e+04	3.310000000e+06	1.035000000e-01	-8.882000000e-02	-9.906600000e-01
9801	2.661890000e+03	-9.886502339e+04	-1.066797463e+05	3.310000000e+06	-2.617600000e-01	-2.824600000e-01	-9.228700000e-01
9802	6.687706000e+03	-8.860000000e-03	-3.104900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9803	3.694556000e+03	-6.777161840e+04	-8.565106356e+04	3.310000000e+06	-1.191100000e-01	-1.505300000e-01	-9.814000000e-01
9804	8.235070000e+03	7.291400000e-01	-1.939000000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9805	6.290775000e+03	1.335700000e-01	2.304000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9806	1.965200000e+03	-1.603600000e-01	-7.197300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9807	3.175620000e+02	8.756500000e-01	-3.954600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9808	4.800234000e+03	2.027400000e-01	6.894300000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9810	9.323356000e+03	-1.767100000e-01	5.884900000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9811	6.248396000e+03	-1.598413176e+04	-9.133658160e+03	3.310000000e+06	-3.144000000e-02	-1.796000000e-02	-9.993400000e-01
9812	2.007314000e+03	-2.054509800e+03	1.353623962e+04	3.310000000e+06	-4.238000000e-02	2.791600000e-01	-9.593100000e-01
9813	1.076566000e+03	7.960400000e-01	-7.832000000e-02	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9814	1.187381000e+03	-2.977704496e+04	-8.607255560e+03	3.310000000e+06	-7.305800000e-01	-2.111900000e-01	-6.493500000e-01
9815	2.348933000e+03	8.152400000e-01	5.000000000e-05	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9816	8.127738000e+03	7.733900000e-01	-2.595400000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9817	7.755750000e+03	-3.598100000e-01	-1.166800000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9818	4.786562000e+03	-1.418050747e+04	-7.686348690e+03	3.310000000e+06	-2.135500000e-01	-1.157600000e-01	-9.700500000e-01
9819	7.774135000e+03	1.646900000e-01	2.686600000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
9820	4.081670000e+02	-3.201028804e+04	-1.628539561e+05	3.310000000e+06	-8.496000000e-02	-1.728000000e-02	-9.962300000e-01
9822	6.831261000e+03	-2.613400000e-01	5.117100000e-01	3.310000000e+06	0.000000000e+00	0.000000000e+00	-1.000000000e+00
