altitude[km]	mass_density[kg/m3]	N2[m-3]	O2[m-3]	O[m-3]	He[m-3]	H[m-3]	Ar[m-3]	N[m-3]	anomalous_oxygen[m-3]	NO[m-3]	Temperature[k]
1.440000e+01	2.489785e-01	4.044565e+24	1.084580e+24	0.000000e+00	2.693453e+19	0.000000e+00	4.833712e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.034139e+02
1.450000e+01	2.455133e-01	3.988275e+24	1.069485e+24	0.000000e+00	2.655967e+19	0.000000e+00	4.766439e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.028683e+02
1.460000e+01	2.420613e-01	3.932198e+24	1.054448e+24	0.000000e+00	2.618623e+19	0.000000e+00	4.699421e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.023460e+02
1.470000e+01	2.386214e-01	3.876318e+24	1.039463e+24	0.000000e+00	2.581410e+19	0.000000e+00	4.632639e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.018472e+02
1.480000e+01	2.351927e-01	3.820621e+24	1.024528e+24	0.000000e+00	2.544319e+19	0.000000e+00	4.566074e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.013726e+02
1.490000e+01	2.317797e-01	3.765177e+24	1.009660e+24	0.000000e+00	2.507396e+19	0.000000e+00	4.499813e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.009225e+02
1.500000e+01	2.283788e-01	3.709930e+24	9.948452e+23	0.000000e+00	2.470605e+19	0.000000e+00	4.433786e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.004975e+02
1.510000e+01	2.249934e-01	3.654936e+24	9.800980e+23	0.000000e+00	2.433982e+19	0.000000e+00	4.368061e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.000979e+02
1.520000e+01	2.216227e-01	3.600180e+24	9.654147e+23	0.000000e+00	2.397517e+19	0.000000e+00	4.302622e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.997239e+02
1.530000e+01	2.182700e-01	3.545716e+24	9.508100e+23	0.000000e+00	2.361248e+19	0.000000e+00	4.237531e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.993749e+02
1.540000e+01	2.149360e-01	3.491557e+24	9.362870e+23	0.000000e+00	2.325181e+19	0.000000e+00	4.172806e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.990503e+02
1.550000e+01	2.116231e-01	3.437741e+24	9.218556e+23	0.000000e+00	2.289342e+19	0.000000e+00	4.108488e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.987493e+02
1.560000e+01	2.083311e-01	3.384263e+24	9.075150e+23	0.000000e+00	2.253729e+19	0.000000e+00	4.044576e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.984715e+02
1.570000e+01	2.050644e-01	3.331197e+24	8.932852e+23	0.000000e+00	2.218390e+19	0.000000e+00	3.981157e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.982161e+02
1.580000e+01	2.018221e-01	3.278526e+24	8.791610e+23	0.000000e+00	2.183314e+19	0.000000e+00	3.918209e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.979827e+02
1.590000e+01	1.986067e-01	3.226294e+24	8.651545e+23	0.000000e+00	2.148530e+19	0.000000e+00	3.855786e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.977707e+02
1.600000e+01	1.954180e-01	3.174494e+24	8.512641e+23	0.000000e+00	2.114035e+19	0.000000e+00	3.793879e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.975795e+02
1.610000e+01	1.922584e-01	3.123169e+24	8.375008e+23	0.000000e+00	2.079855e+19	0.000000e+00	3.732539e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.974087e+02
1.620000e+01	1.891284e-01	3.072322e+24	8.238657e+23	0.000000e+00	2.045993e+19	0.000000e+00	3.671771e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.972577e+02
1.630000e+01	1.860294e-01	3.021979e+24	8.103661e+23	0.000000e+00	2.012468e+19	0.000000e+00	3.611607e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.971261e+02
1.640000e+01	1.829616e-01	2.972145e+24	7.970025e+23	0.000000e+00	1.979281e+19	0.000000e+00	3.552048e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.970133e+02
1.650000e+01	1.799252e-01	2.922819e+24	7.837756e+23	0.000000e+00	1.946433e+19	0.000000e+00	3.493099e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.969190e+02
1.660000e+01	1.769230e-01	2.874050e+24	7.706976e+23	0.000000e+00	1.913955e+19	0.000000e+00	3.434814e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.968426e+02
1.670000e+01	1.739529e-01	2.825803e+24	7.577598e+23	0.000000e+00	1.881826e+19	0.000000e+00	3.377153e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.967838e+02
1.680000e+01	1.710191e-01	2.778143e+24	7.449795e+23	0.000000e+00	1.850087e+19	0.000000e+00	3.320195e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.967422e+02
1.690000e+01	1.681193e-01	2.731037e+24	7.323478e+23	0.000000e+00	1.818717e+19	0.000000e+00	3.263898e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.967172e+02
1.700000e+01	1.652542e-01	2.684494e+24	7.198670e+23	0.000000e+00	1.787722e+19	0.000000e+00	3.208274e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.967086e+02
1.710000e+01	1.624261e-01	2.638554e+24	7.075476e+23	0.000000e+00	1.757128e+19	0.000000e+00	3.153370e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.967158e+02
1.720000e+01	1.596331e-01	2.593181e+24	6.953807e+23	0.000000e+00	1.726913e+19	0.000000e+00	3.099145e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.967386e+02
1.730000e+01	1.568773e-01	2.548414e+24	6.833761e+23	0.000000e+00	1.697101e+19	0.000000e+00	3.045643e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.967765e+02
1.740000e+01	1.541573e-01	2.504229e+24	6.715276e+23	0.000000e+00	1.667676e+19	0.000000e+00	2.992837e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.968292e+02
1.750000e+01	1.514746e-01	2.460650e+24	6.598416e+23	0.000000e+00	1.638655e+19	0.000000e+00	2.940755e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.968963e+02
1.760000e+01	1.488296e-01	2.417683e+24	6.483195e+23	0.000000e+00	1.610040e+19	0.000000e+00	2.889404e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.969774e+02
1.770000e+01	1.462213e-01	2.375311e+24	6.369572e+23	0.000000e+00	1.581823e+19	0.000000e+00	2.838765e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.970723e+02
1.780000e+01	1.436504e-01	2.333548e+24	6.257582e+23	0.000000e+00	1.554012e+19	0.000000e+00	2.788854e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.971804e+02
1.790000e+01	1.411172e-01	2.292397e+24	6.147233e+23	0.000000e+00	1.526608e+19	0.000000e+00	2.739674e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.973015e+02
1.800000e+01	1.386218e-01	2.251861e+24	6.038531e+23	0.000000e+00	1.499613e+19	0.000000e+00	2.691228e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.974352e+02
1.810000e+01	1.361633e-01	2.211923e+24	5.931435e+23	0.000000e+00	1.473016e+19	0.000000e+00	2.643497e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.975812e+02
1.820000e+01	1.337422e-01	2.172594e+24	5.825970e+23	0.000000e+00	1.446825e+19	0.000000e+00	2.596495e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.977392e+02
1.830000e+01	1.313587e-01	2.133874e+24	5.722141e+23	0.000000e+00	1.421040e+19	0.000000e+00	2.550221e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.979087e+02
1.840000e+01	1.290122e-01	2.095757e+24	5.619927e+23	0.000000e+00	1.395656e+19	0.000000e+00	2.504666e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.980896e+02
1.850000e+01	1.267033e-01	2.058250e+24	5.519349e+23	0.000000e+00	1.370678e+19	0.000000e+00	2.459841e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.982813e+02
1.860000e+01	1.244310e-01	2.021337e+24	5.420364e+23	0.000000e+00	1.346096e+19	0.000000e+00	2.415726e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.984836e+02
1.870000e+01	1.221957e-01	1.985025e+24	5.322992e+23	0.000000e+00	1.321915e+19	0.000000e+00	2.372329e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.986963e+02
1.880000e+01	1.199969e-01	1.949306e+24	5.227209e+23	0.000000e+00	1.298128e+19	0.000000e+00	2.329641e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.989188e+02
1.890000e+01	1.178345e-01	1.914179e+24	5.133013e+23	0.000000e+00	1.274736e+19	0.000000e+00	2.287660e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.991509e+02
1.900000e+01	1.157085e-01	1.879642e+24	5.040399e+23	0.000000e+00	1.251736e+19	0.000000e+00	2.246385e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.993923e+02
1.910000e+01	1.136182e-01	1.845686e+24	4.949343e+23	0.000000e+00	1.229123e+19	0.000000e+00	2.205803e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.996425e+02
1.920000e+01	1.115635e-01	1.812308e+24	4.859839e+23	0.000000e+00	1.206896e+19	0.000000e+00	2.165913e+22	0.000000e+00	0.000000e+00	0.000000e+00	1.999015e+02
1.930000e+01	1.095439e-01	1.779501e+24	4.771863e+23	0.000000e+00	1.185047e+19	0.000000e+00	2.126704e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.001686e+02
1.940000e+01	1.075600e-01	1.747274e+24	4.685443e+23	0.000000e+00	1.163586e+19	0.000000e+00	2.088189e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.004436e+02
1.950000e+01	1.056101e-01	1.715597e+24	4.600501e+23	0.000000e+00	1.142491e+19	0.000000e+00	2.050333e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.007262e+02
1.960000e+01	1.036947e-01	1.684483e+24	4.517065e+23	0.000000e+00	1.121771e+19	0.000000e+00	2.013147e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.010159e+02
1.970000e+01	1.018133e-01	1.653920e+24	4.435107e+23	0.000000e+00	1.101417e+19	0.000000e+00	1.976621e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.013126e+02
1.980000e+01	9.996598e-02	1.623911e+24	4.354637e+23	0.000000e+00	1.081433e+19	0.000000e+00	1.940757e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.016158e+02
1.990000e+01	9.815182e-02	1.594441e+24	4.275610e+23	0.000000e+00	1.061808e+19	0.000000e+00	1.905537e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.019250e+02
2.000000e+01	9.637059e-02	1.565505e+24	4.198018e+23	0.000000e+00	1.042538e+19	0.000000e+00	1.870956e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.022401e+02
2.010000e+01	9.462170e-02	1.537095e+24	4.121834e+23	0.000000e+00	1.023619e+19	0.000000e+00	1.837002e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.025607e+02
2.020000e+01	9.290525e-02	1.509212e+24	4.047063e+23	0.000000e+00	1.005050e+19	0.000000e+00	1.803679e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.028863e+02
2.030000e+01	9.122062e-02	1.481846e+24	3.973679e+23	0.000000e+00	9.868259e+18	0.000000e+00	1.770973e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.032167e+02
2.040000e+01	8.956689e-02	1.454981e+24	3.901640e+23	0.000000e+00	9.689358e+18	0.000000e+00	1.738867e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.035518e+02
2.050000e+01	8.794414e-02	1.428620e+24	3.830951e+23	0.000000e+00	9.513809e+18	0.000000e+00	1.707363e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.038914e+02
2.060000e+01	8.635145e-02	1.402748e+24	3.761572e+23	0.000000e+00	9.341511e+18	0.000000e+00	1.676442e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.042353e+02
2.070000e+01	8.478858e-02	1.377360e+24	3.693491e+23	0.000000e+00	9.172440e+18	0.000000e+00	1.646100e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.045832e+02
2.080000e+01	8.325526e-02	1.352451e+24	3.626698e+23	0.000000e+00	9.006565e+18	0.000000e+00	1.616332e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.049351e+02
2.090000e+01	8.175061e-02	1.328009e+24	3.561154e+23	0.000000e+00	8.843792e+18	0.000000e+00	1.587121e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.052907e+02
2.100000e+01	8.027468e-02	1.304033e+24	3.496861e+23	0.000000e+00	8.684126e+18	0.000000e+00	1.558467e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.056497e+02
2.110000e+01	7.882600e-02	1.280500e+24	3.433754e+23	0.000000e+00	8.527408e+18	0.000000e+00	1.530342e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.060120e+02
2.120000e+01	7.740553e-02	1.257425e+24	3.371877e+23	0.000000e+00	8.373741e+18	0.000000e+00	1.502765e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.063775e+02
2.130000e+01	7.601181e-02	1.234784e+24	3.311165e+23	0.000000e+00	8.222969e+18	0.000000e+00	1.475707e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.067458e+02
2.140000e+01	7.464462e-02	1.212575e+24	3.251609e+23	0.000000e+00	8.075066e+18	0.000000e+00	1.449164e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.071167e+02
2.150000e+01	7.330370e-02	1.190792e+24	3.193197e+23	0.000000e+00	7.930004e+18	0.000000e+00	1.423131e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.074902e+02
2.160000e+01	7.198878e-02	1.169432e+24	3.135917e+23	0.000000e+00	7.787756e+18	0.000000e+00	1.397603e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.078658e+02
2.170000e+01	7.069881e-02	1.148476e+24	3.079724e+23	0.000000e+00	7.648206e+18	0.000000e+00	1.372559e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.082435e+02
2.180000e+01	6.943379e-02	1.127927e+24	3.024619e+23	0.000000e+00	7.511357e+18	0.000000e+00	1.348000e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.086229e+02
2.190000e+01	6.819324e-02	1.107774e+24	2.970579e+23	0.000000e+00	7.377154e+18	0.000000e+00	1.323916e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.090040e+02
2.200000e+01	6.697612e-02	1.088003e+24	2.917560e+23	0.000000e+00	7.245486e+18	0.000000e+00	1.300286e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.093863e+02
2.210000e+01	6.578324e-02	1.068625e+24	2.865597e+23	0.000000e+00	7.116441e+18	0.000000e+00	1.277128e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.097697e+02
2.220000e+01	6.461309e-02	1.049616e+24	2.814623e+23	0.000000e+00	6.989853e+18	0.000000e+00	1.254410e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.101540e+02
2.230000e+01	6.346568e-02	1.030977e+24	2.764641e+23	0.000000e+00	6.865727e+18	0.000000e+00	1.232134e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.105390e+02
2.240000e+01	6.234080e-02	1.012704e+24	2.715640e+23	0.000000e+00	6.744037e+18	0.000000e+00	1.210295e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.109242e+02
2.250000e+01	6.123795e-02	9.947882e+23	2.667598e+23	0.000000e+00	6.624730e+18	0.000000e+00	1.188884e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.113096e+02
2.260000e+01	6.015645e-02	9.772197e+23	2.620487e+23	0.000000e+00	6.507733e+18	0.000000e+00	1.167888e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.116949e+02
2.270000e+01	5.909608e-02	9.599943e+23	2.574296e+23	0.000000e+00	6.393022e+18	0.000000e+00	1.147302e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.120797e+02
2.280000e+01	5.805639e-02	9.431049e+23	2.529006e+23	0.000000e+00	6.280548e+18	0.000000e+00	1.127117e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.124640e+02
2.290000e+01	5.703739e-02	9.265516e+23	2.484617e+23	0.000000e+00	6.170312e+18	0.000000e+00	1.107334e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.128473e+02
2.300000e+01	5.603819e-02	9.103200e+23	2.441090e+23	0.000000e+00	6.062219e+18	0.000000e+00	1.087935e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.132294e+02
2.310000e+01	5.505860e-02	8.944070e+23	2.398418e+23	0.000000e+00	5.956247e+18	0.000000e+00	1.068917e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.136101e+02
2.320000e+01	5.409820e-02	8.788056e+23	2.356582e+23	0.000000e+00	5.852351e+18	0.000000e+00	1.050272e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.139891e+02
2.330000e+01	5.315719e-02	8.635192e+23	2.315590e+23	0.000000e+00	5.750552e+18	0.000000e+00	1.032003e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.143660e+02
2.340000e+01	5.223434e-02	8.485277e+23	2.275390e+23	0.000000e+00	5.650717e+18	0.000000e+00	1.014087e+22	0.000000e+00	0.000000e+00	0.000000e+00	2.147407e+02
2.350000e+01	5.132986e-02	8.338348e+23	2.235990e+23	0.000000e+00	5.552871e+18	0.000000e+00	9.965268e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.151129e+02
2.360000e+01	5.044315e-02	8.194307e+23	2.197364e+23	0.000000e+00	5.456947e+18	0.000000e+00	9.793122e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.154821e+02
2.370000e+01	4.957423e-02	8.053152e+23	2.159512e+23	0.000000e+00	5.362947e+18	0.000000e+00	9.624427e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.158483e+02
2.380000e+01	4.872231e-02	7.914762e+23	2.122402e+23	0.000000e+00	5.270787e+18	0.000000e+00	9.459035e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.162110e+02
2.390000e+01	4.788723e-02	7.779107e+23	2.086025e+23	0.000000e+00	5.180447e+18	0.000000e+00	9.296911e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.165699e+02
2.400000e+01	4.706861e-02	7.646125e+23	2.050365e+23	0.000000e+00	5.091889e+18	0.000000e+00	9.137983e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.169249e+02
2.410000e+01	4.626629e-02	7.515790e+23	2.015415e+23	0.000000e+00	5.005093e+18	0.000000e+00	8.982218e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.172755e+02
2.420000e+01	4.548007e-02	7.388072e+23	1.981166e+23	0.000000e+00	4.920040e+18	0.000000e+00	8.829580e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.176214e+02
2.430000e+01	4.470925e-02	7.262856e+23	1.947589e+23	0.000000e+00	4.836653e+18	0.000000e+00	8.679933e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.179624e+02
2.440000e+01	4.395385e-02	7.140143e+23	1.914682e+23	0.000000e+00	4.754934e+18	0.000000e+00	8.533278e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.182981e+02
2.450000e+01	4.321352e-02	7.019879e+23	1.882432e+23	0.000000e+00	4.674845e+18	0.000000e+00	8.389549e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.186282e+02
2.460000e+01	4.248776e-02	6.901983e+23	1.850818e+23	0.000000e+00	4.596332e+18	0.000000e+00	8.248649e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.189525e+02
2.470000e+01	4.177643e-02	6.786429e+23	1.819831e+23	0.000000e+00	4.519380e+18	0.000000e+00	8.110549e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.192705e+02
2.480000e+01	4.107951e-02	6.673217e+23	1.789473e+23	0.000000e+00	4.443987e+18	0.000000e+00	7.975248e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.195820e+02
2.490000e+01	4.039606e-02	6.562194e+23	1.759701e+23	0.000000e+00	4.370052e+18	0.000000e+00	7.842563e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.198866e+02
2.500000e+01	3.972642e-02	6.453413e+23	1.730530e+23	0.000000e+00	4.297609e+18	0.000000e+00	7.712557e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.201840e+02
2.510000e+01	3.907011e-02	6.346797e+23	1.701941e+23	0.000000e+00	4.226610e+18	0.000000e+00	7.585139e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.204739e+02
2.520000e+01	3.842698e-02	6.242323e+23	1.673925e+23	0.000000e+00	4.157036e+18	0.000000e+00	7.460282e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.207560e+02
2.530000e+01	3.779646e-02	6.139898e+23	1.646459e+23	0.000000e+00	4.088827e+18	0.000000e+00	7.337872e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.210301e+02
2.540000e+01	3.717827e-02	6.039476e+23	1.619530e+23	0.000000e+00	4.021951e+18	0.000000e+00	7.217856e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.212963e+02
2.550000e+01	3.657229e-02	5.941036e+23	1.593133e+23	0.000000e+00	3.956396e+18	0.000000e+00	7.100209e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.215549e+02
2.560000e+01	3.597811e-02	5.844513e+23	1.567249e+23	0.000000e+00	3.892116e+18	0.000000e+00	6.984853e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.218060e+02
2.570000e+01	3.539547e-02	5.749865e+23	1.541869e+23	0.000000e+00	3.829086e+18	0.000000e+00	6.871738e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.220498e+02
2.580000e+01	3.482399e-02	5.657030e+23	1.516974e+23	0.000000e+00	3.767264e+18	0.000000e+00	6.760790e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.222865e+02
2.590000e+01	3.426331e-02	5.565949e+23	1.492550e+23	0.000000e+00	3.706609e+18	0.000000e+00	6.651937e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.225163e+02
2.600000e+01	3.371332e-02	5.476606e+23	1.468592e+23	0.000000e+00	3.647111e+18	0.000000e+00	6.545162e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.227393e+02
2.610000e+01	3.317368e-02	5.388943e+23	1.445085e+23	0.000000e+00	3.588733e+18	0.000000e+00	6.440396e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.229558e+02
2.620000e+01	3.264417e-02	5.302927e+23	1.422019e+23	0.000000e+00	3.531451e+18	0.000000e+00	6.337597e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.231659e+02
2.630000e+01	3.212434e-02	5.218483e+23	1.399375e+23	0.000000e+00	3.475216e+18	0.000000e+00	6.236677e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.233699e+02
2.640000e+01	3.161424e-02	5.135618e+23	1.377154e+23	0.000000e+00	3.420033e+18	0.000000e+00	6.137644e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.235679e+02
2.650000e+01	3.111342e-02	5.054262e+23	1.355338e+23	0.000000e+00	3.365854e+18	0.000000e+00	6.040414e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.237603e+02
2.660000e+01	3.062171e-02	4.974385e+23	1.333918e+23	0.000000e+00	3.312660e+18	0.000000e+00	5.944952e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.239471e+02
2.670000e+01	3.013903e-02	4.895975e+23	1.312892e+23	0.000000e+00	3.260444e+18	0.000000e+00	5.851243e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.241285e+02
2.680000e+01	2.966486e-02	4.818949e+23	1.292237e+23	0.000000e+00	3.209149e+18	0.000000e+00	5.759188e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.243049e+02
2.690000e+01	2.919916e-02	4.743297e+23	1.271950e+23	0.000000e+00	3.158769e+18	0.000000e+00	5.668775e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.244763e+02
2.700000e+01	2.874175e-02	4.668993e+23	1.252025e+23	0.000000e+00	3.109287e+18	0.000000e+00	5.579974e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.246431e+02
2.710000e+01	2.829248e-02	4.596011e+23	1.232454e+23	0.000000e+00	3.060685e+18	0.000000e+00	5.492752e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.248054e+02
2.720000e+01	2.785109e-02	4.524308e+23	1.213227e+23	0.000000e+00	3.012934e+18	0.000000e+00	5.407058e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.249634e+02
2.730000e+01	2.741731e-02	4.453842e+23	1.194331e+23	0.000000e+00	2.966008e+18	0.000000e+00	5.322844e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.251175e+02
2.740000e+01	2.699100e-02	4.384591e+23	1.175760e+23	0.000000e+00	2.919891e+18	0.000000e+00	5.240081e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.252678e+02
2.750000e+01	2.657224e-02	4.316564e+23	1.157519e+23	0.000000e+00	2.874589e+18	0.000000e+00	5.158782e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.254144e+02
2.760000e+01	2.616048e-02	4.249675e+23	1.139582e+23	0.000000e+00	2.830044e+18	0.000000e+00	5.078842e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.255577e+02
2.770000e+01	2.575568e-02	4.183917e+23	1.121948e+23	0.000000e+00	2.786253e+18	0.000000e+00	5.000254e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.256980e+02
2.780000e+01	2.535783e-02	4.119287e+23	1.104617e+23	0.000000e+00	2.743214e+18	0.000000e+00	4.923014e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.258353e+02
2.790000e+01	2.496669e-02	4.055749e+23	1.087579e+23	0.000000e+00	2.700901e+18	0.000000e+00	4.847078e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.259700e+02
2.800000e+01	2.458197e-02	3.993251e+23	1.070820e+23	0.000000e+00	2.659280e+18	0.000000e+00	4.772386e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.261022e+02
2.810000e+01	2.420363e-02	3.931791e+23	1.054339e+23	0.000000e+00	2.618352e+18	0.000000e+00	4.698935e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.262323e+02
2.820000e+01	2.383166e-02	3.871366e+23	1.038135e+23	0.000000e+00	2.578112e+18	0.000000e+00	4.626720e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.263604e+02
2.830000e+01	2.346576e-02	3.811928e+23	1.022197e+23	0.000000e+00	2.538529e+18	0.000000e+00	4.555684e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.264867e+02
2.840000e+01	2.310575e-02	3.753445e+23	1.006514e+23	0.000000e+00	2.499583e+18	0.000000e+00	4.485791e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.266116e+02
2.850000e+01	2.275169e-02	3.695930e+23	9.910909e+22	0.000000e+00	2.461281e+18	0.000000e+00	4.417054e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.267353e+02
2.860000e+01	2.240332e-02	3.639338e+23	9.759153e+22	0.000000e+00	2.423594e+18	0.000000e+00	4.349420e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.268579e+02
2.870000e+01	2.206053e-02	3.583653e+23	9.609830e+22	0.000000e+00	2.386511e+18	0.000000e+00	4.282870e+21	0.000000e+00	0.000000e+00	0.000000e+00	2.269798e+02
