id	ei[keV]	xi[cm]	yi[cm]	zi[cm]	xdi[cm]	ydi[cm]	zdi[cm]
204	1.171750000e+03	8.560600000e-01	-4.520000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
205	7.253264000e+03	-5.531000000e-02	-5.812300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
206	7.233505000e+03	-6.013200000e-01	2.649000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
207	5.838707000e+03	-5.609200000e-01	5.826100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
208	1.783930000e+02	1.692800000e-01	-8.092300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
209	5.984828000e+03	-3.465700000e-01	-1.677400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
210	2.327775000e+03	6.178800000e-01	2.271000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
211	9.298489000e+03	-2.226000000e-01	1.951900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
212	3.920216000e+03	-7.537300000e-01	-2.706000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
213	1.887742000e+03	-3.447500000e-01	2.681000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
214	7.840623000e+03	-3.333300000e-01	2.900100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
215	9.516286000e+03	-1.721900000e-01	-6.000300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
216	8.662676000e+03	2.602200000e-01	-4.954400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
217	4.864570000e+02	1.221000000e-02	-4.239500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
218	4.159923000e+03	-2.877600000e-01	-3.325400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
219	6.231338000e+03	-7.551700000e-01	1.261600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
220	7.721790000e+02	1.051000000e-02	6.264300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
221	1.166619000e+03	3.826700000e-01	-1.852000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
222	2.610852000e+03	-1.752000000e-02	7.719900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
223	3.672677000e+03	8.128400000e-01	-1.890400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
224	4.681460000e+03	6.325200000e-01	-2.214700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
225	9.066558000e+03	2.140000000e-03	6.614800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
226	5.079965000e+03	-5.337300000e-01	5.701900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
227	7.766840000e+03	2.032300000e-01	4.668100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
228	3.060042000e+03	-1.862700000e-01	2.467200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
229	3.208820000e+02	7.372300000e-01	4.951000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
230	9.722772000e+03	6.269700000e-01	-4.581200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
231	7.843095000e+03	2.215100000e-01	4.505000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
232	6.231793000e+03	-5.693600000e-01	1.842900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
233	3.964390000e+03	-5.285800000e-01	-5.742000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
234	3.546095000e+03	-1.852000000e-01	3.771800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
235	4.435717000e+03	7.291900000e-01	4.674500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
236	6.447980000e+02	-9.240000000e-03	-9.033600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
237	4.713565000e+03	1.377700000e-01	-7.155000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
238	4.521833000e+03	-3.031000000e-01	3.520100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
239	5.698905000e+03	1.901700000e-01	-7.796000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
240	3.106580000e+03	5.267700000e-01	3.624200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
241	9.375577000e+03	6.938900000e-01	5.891300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
242	7.669867000e+03	-7.870600000e-01	-4.129300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
243	2.074820000e+02	4.055000000e-01	-2.249200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
244	3.623100000e+01	3.490700000e-01	6.212300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
245	8.263560000e+03	7.943800000e-01	-2.564700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
246	1.977463000e+03	-7.822200000e-01	-3.239000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
247	6.664628000e+03	8.166000000e-02	4.788400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
248	2.354513000e+03	-1.154000000e-01	6.108400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
249	8.001714000e+03	9.680000000e-03	1.480400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
250	2.983058000e+03	1.567000000e-01	-6.317300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
251	4.520430000e+02	6.275300000e-01	1.494900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
252	9.058548000e+03	-3.346700000e-01	2.201100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
253	1.723192000e+03	8.584200000e-01	2.543400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
254	2.691562000e+03	8.379800000e-01	4.107700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
255	4.953463000e+03	8.965000000e-01	-1.831800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
256	5.441703000e+03	-6.578300000e-01	-1.646800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
257	2.399010000e+02	3.166000000e-02	6.650900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
258	6.954883000e+03	1.557100000e-01	8.015900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
259	6.289031000e+03	8.387400000e-01	4.008600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
260	9.462327000e+03	-2.982900000e-01	4.946400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
261	8.359592000e+03	-1.667300000e-01	3.292400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
262	5.787180000e+02	7.567600000e-01	3.932200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
263	5.756848000e+03	1.715800000e-01	1.755500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
264	9.602657000e+03	-1.437300000e-01	-9.146900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
265	7.967672000e+03	6.356500000e-01	3.884700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
266	7.503861000e+03	1.758200000e-01	7.540000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
267	7.745413000e+03	-6.395900000e-01	2.900000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
268	9.354045000e+03	-1.956000000e-01	-4.780300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
269	2.384502000e+03	-3.253400000e-01	4.554300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
270	9.531036000e+03	4.325200000e-01	-5.626000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
271	4.470939000e+03	-2.956400000e-01	-9.297800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
272	7.851911000e+03	5.778200000e-01	3.768100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
273	8.686760000e+02	-6.305000000e-01	1.530600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
274	2.044534000e+03	-8.258200000e-01	-3.412500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
275	4.064789000e+03	6.294100000e-01	-6.217900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
276	8.190498000e+03	5.461300000e-01	-6.734700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
277	8.602912000e+03	-5.221900000e-01	-2.150000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
278	7.763180000e+03	-1.668900000e-01	-3.872200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
279	8.354827000e+03	-5.847300000e-01	-4.534600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
280	6.092850000e+03	3.547100000e-01	9.165600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
281	2.868289000e+03	7.120400000e-01	-5.582400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
282	7.567405000e+03	-7.411400000e-01	-5.980300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
283	1.816777000e+03	-1.361200000e-01	7.588400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
284	5.424616000e+03	7.085500000e-01	-2.476600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
285	1.523170000e+02	5.228700000e-01	-6.321400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
286	6.076144000e+03	-3.635700000e-01	-1.938100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
287	3.013198000e+03	1.307400000e-01	-2.762600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
288	4.869414000e+03	5.093200000e-01	-7.300000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
289	4.798001000e+03	6.874200000e-01	-4.503400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
290	9.498017000e+03	2.897000000e-01	-3.860400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
291	1.167100000e+01	6.075000000e-01	7.097000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
292	5.417516000e+03	-7.921100000e-01	-5.322400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
293	8.829318000e+03	-7.218900000e-01	-1.511700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
294	7.851950000e+02	8.842000000e-02	7.676400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
295	5.808778000e+03	-2.988600000e-01	3.218000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
296	2.743493000e+03	5.111500000e-01	2.387300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
297	2.590911000e+03	9.614000000e-02	-6.727700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
298	6.148754000e+03	-2.932100000e-01	-9.299600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
299	2.273242000e+03	2.274900000e-01	7.264800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
300	7.472744000e+03	-2.887400000e-01	-8.355100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
301	7.143976000e+03	-9.448600000e-01	1.618900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
302	7.558275000e+03	4.922300000e-01	1.383300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
303	4.948995000e+03	6.484300000e-01	-6.257200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
304	3.264911000e+03	-1.042000000e-01	-7.715000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
305	1.656755000e+03	7.252700000e-01	-5.117700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
306	2.419202000e+03	2.342300000e-01	-5.905300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
307	9.618899000e+03	5.823700000e-01	-1.876000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
308	7.039664000e+03	5.204400000e-01	2.495200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
309	2.118102000e+03	4.085600000e-01	-4.301000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
310	5.616435000e+03	-2.851000000e-02	5.271100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
311	5.512110000e+02	-1.406200000e-01	-1.032000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
312	7.076299000e+03	-7.416600000e-01	-6.510100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
313	1.611209000e+03	-5.091200000e-01	-3.617100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
314	8.437392000e+03	8.249000000e-02	-6.294900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
315	8.659836000e+03	-1.695000000e-02	9.472700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
316	6.448288000e+03	2.854300000e-01	6.711100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
317	6.300927000e+03	-6.705000000e-02	4.868000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
318	8.028040000e+02	-4.186900000e-01	-7.039100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
319	2.061087000e+03	-1.714800000e-01	-4.545300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
320	8.931909000e+03	6.008700000e-01	1.656100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
321	1.971900000e+02	-2.321100000e-01	-7.224200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
322	4.533259000e+03	-6.036500000e-01	1.579200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
323	5.631126000e+03	4.606200000e-01	2.377200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
324	8.007531000e+03	-5.746000000e-01	6.314300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
325	9.654117000e+03	4.212300000e-01	-6.892600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
326	1.063108000e+03	2.844000000e-01	8.841500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
327	7.931149000e+03	-7.595200000e-01	-2.167000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
328	2.283584000e+03	4.343000000e-01	-8.003900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
329	6.413260000e+03	-7.665800000e-01	4.169400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
330	6.670091000e+03	2.542300000e-01	-3.073400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
331	1.942703000e+03	-1.572400000e-01	-4.010500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
332	9.311700000e+01	-1.680000000e-02	-5.758600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
333	1.566199000e+03	5.207300000e-01	-9.054000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
334	2.118428000e+03	9.680000000e-03	-8.328000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
335	3.748124000e+03	-3.133300000e-01	-2.374400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
336	3.500855000e+03	-2.883600000e-01	-3.613100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
337	2.539447000e+03	-7.012400000e-01	3.659000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
338	6.276933000e+03	1.186000000e-01	-7.449700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
339	8.977319000e+03	8.168000000e-01	-3.869800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
340	7.823030000e+02	-6.066000000e-01	2.297700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
341	4.655167000e+03	-3.626600000e-01	-2.005600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
342	2.541033000e+03	-2.393500000e-01	5.612400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
343	4.185151000e+03	2.869100000e-01	4.174400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
344	4.938536000e+03	-3.116900000e-01	7.036500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
345	5.991270000e+03	-5.330000000e-03	-6.106700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
346	9.541572000e+03	4.737700000e-01	-4.600900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
347	2.499875000e+03	8.127800000e-01	1.086800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
348	1.620753000e+03	-4.595000000e-02	-1.392000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
349	1.739737000e+03	-3.516900000e-01	-4.643000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
350	3.828306000e+03	4.629700000e-01	-3.578000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
351	9.180746000e+03	-8.220200000e-01	7.770000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
352	9.328518000e+03	-5.762100000e-01	1.668200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
353	4.439584000e+03	-3.726400000e-01	-4.250200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
354	8.359651000e+03	3.701000000e-02	7.888900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
355	5.305837000e+03	-2.511500000e-01	-3.239500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
356	5.734566000e+03	-8.752900000e-01	-1.083300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
357	2.725244000e+03	-6.357800000e-01	-5.492800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
358	2.754599000e+03	-3.499800000e-01	2.192900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
359	4.038134000e+03	3.732900000e-01	-5.510800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
360	9.980684000e+03	7.684900000e-01	-5.149200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
361	3.248420000e+03	4.945000000e-02	3.557700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
362	3.158855000e+03	-7.810500000e-01	5.469100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
363	3.760014000e+03	4.966600000e-01	-3.020500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
364	3.443803000e+03	6.114400000e-01	-3.699500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
365	2.567047000e+03	5.593500000e-01	1.452100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
366	9.740541000e+03	1.114100000e-01	9.441900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
367	4.334504000e+03	-5.428100000e-01	1.951100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
368	9.997837000e+03	-7.138600000e-01	-6.334200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
369	1.761439000e+03	-3.648000000e-01	1.795500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
370	2.974391000e+03	2.955000000e-02	-2.193800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
371	8.971646000e+03	1.834200000e-01	-4.902000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
372	9.877332000e+03	4.881300000e-01	-5.522800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
373	9.056100000e+03	-6.998000000e-02	-6.974500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
374	1.903451000e+03	-5.370900000e-01	5.122900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
375	3.830628000e+03	-6.375900000e-01	-5.087800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
376	4.589508000e+03	-1.936200000e-01	-6.092000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
377	3.297609000e+03	5.799100000e-01	4.634200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
378	4.796249000e+03	-3.336400000e-01	5.778000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
379	8.353514000e+03	-7.392600000e-01	5.854400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
380	4.326880000e+02	3.185800000e-01	4.264500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
381	5.279141000e+03	-8.756100000e-01	-1.212000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
382	7.599470000e+02	-1.634700000e-01	-2.697100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
